product_id,category,brand,mrp,selling_price,discount_pct,rating,num_ratings,listing_date
FLP-32234,Smartphones,OnePlus,11040,7120,35.5,4.9,367,2025-06-10
FLP-32235,Headphones,Boult,8000,5040,37.0,4.3,536,2025-06-30
FLP-32236,Smartwatches,Noise,2490,1740,30.1,4.0,11,2026-01-13
FLP-32237,Home Appliances,Whirlpool,17820,12500,29.9,2.8,679,2025-12-08
FLP-32238,Headphones,Boult,2870,2110,26.5,4.5,41,2025-09-07
FLP-32239,Smartwatches,Apple,4810,3700,23.1,4.2,981,2025-02-22
FLP-32240,Laptops,Apple,41670,40650,2.5,4.5,424,2025-01-28
FLP-32241,Televisions,Sony,43160,37430,13.3,4.6,1289,2026-02-17
FLP-32242,Footwear,Bata,3990,3660,8.2,3.7,2587,2025-09-05
FLP-32243,Footwear,Bata,1050,720,31.8,3.4,1317,2025-01-20
FLP-32244,Smartphones,Samsung,9130,5590,38.8,4.3,617,2026-01-28
FLP-32245,Smartwatches,Apple,9410,8640,8.2,3.2,242,2025-06-11
FLP-32246,Headphones,Noise,3510,2350,33.0,3.2,134,2026-01-17
FLP-32247,Home Appliances,Samsung,6000,3890,35.2,3.2,228,2025-05-27
FLP-32248,Headphones,JBL,1120,980,12.1,3.7,2295,2026-04-03
FLP-32249,Laptops,Asus,38900,27190,30.1,3.9,458,2025-11-11
FLP-32250,Footwear,Campus,1410,1110,21.4,4.2,173,2026-05-28
FLP-32251,Televisions,Sony,15000,12310,17.9,3.7,371,2025-03-09
FLP-32252,Headphones,JBL,2030,1700,16.4,4.2,261,2025-10-11
FLP-32253,Laptops,Acer,85230,64250,24.6,4.3,578,2025-04-07
FLP-32254,Smartphones,Realme,34350,23720,30.9,3.6,3572,2025-10-26
FLP-32255,Home Appliances,LG,14270,8470,40.6,4.2,1890,2026-05-08
FLP-32256,Home Appliances,Havells,14180,9700,31.6,4.1,875,2025-04-23
FLP-32257,Home Appliances,LG,14970,9550,36.2,3.3,1305,2025-08-14
FLP-32258,Smartwatches,boAt,4680,2610,44.2,4.4,513,2025-03-01
FLP-32259,Televisions,Samsung,62640,35250,43.7,4.9,168,2025-07-23
FLP-32260,Fashion,Roadster,1190,790,33.5,4.4,2230,2026-04-03
FLP-32261,Televisions,Samsung,33230,26260,21.0,4.6,530,2026-01-26
FLP-32262,Footwear,Bata,2700,1860,31.0,4.7,483,2026-04-30
FLP-32263,Smartphones,OnePlus,7500,5070,32.4,4.3,644,2026-02-14
FLP-32264,Televisions,Samsung,15000,9930,33.8,4.2,201,2025-06-07
FLP-32265,Footwear,Puma,2070,1400,32.3,3.9,768,2025-08-10
FLP-32266,Home Appliances,Samsung,10600,7150,32.5,4.4,448,2026-05-17
FLP-32267,Televisions,Sony,76380,73490,3.8,3.7,62,2025-02-13
FLP-32268,Footwear,Bata,900,590,34.1,4.2,35,2025-02-09
FLP-32269,Televisions,Mi,21800,14710,32.5,2.8,437,2025-10-04
FLP-32270,Smartwatches,Samsung,1770,1050,40.6,4.1,25,2025-05-10
FLP-32271,Laptops,Acer,22500,19340,14.1,3.4,73,2025-09-04
FLP-32272,Televisions,Mi,16380,13740,16.1,4.0,696,2026-04-25
FLP-32273,Footwear,Adidas,900,610,32.2,3.7,117,2025-01-06
FLP-32274,Headphones,Sony,2800,2460,12.2,4.3,1612,2026-03-24
FLP-32275,Footwear,Nike,900,810,10.0,5.0,194,2025-03-12
FLP-32276,Laptops,Apple,40590,32760,19.3,4.0,56,2026-01-16
FLP-32277,Fashion,Van Heusen,800,610,23.8,4.4,170,2026-01-02
FLP-32278,Home Appliances,Havells,30650,23850,22.2,3.4,25,2025-10-26
FLP-32279,Home Appliances,Havells,18290,11470,37.3,3.6,669,2026-02-04
FLP-32280,Televisions,LG,29030,21060,27.5,3.5,889,2025-10-18
FLP-32281,Headphones,JBL,2030,1320,34.9,3.7,62,2026-05-04
FLP-32282,Footwear,Bata,5690,3920,31.2,4.6,260,2025-07-01
FLP-32283,Fashion,Allen Solly,1880,1300,30.9,5.0,2708,2026-01-26
FLP-32284,Smartphones,Xiaomi,34200,19010,44.4,4.6,1951,2025-01-04
FLP-32285,Laptops,Acer,63100,37010,41.3,3.7,2049,2025-07-14
FLP-32286,Footwear,Campus,900,570,36.2,3.6,970,2025-11-24
FLP-32287,Fashion,H&M,1460,1160,20.5,4.1,744,2025-10-29
FLP-32288,Televisions,Samsung,29940,20370,32.0,3.5,2074,2025-05-07
FLP-32289,Footwear,Campus,1470,1120,23.7,4.4,370,2025-12-17
FLP-32290,Televisions,Sony,20100,16250,19.2,4.2,1806,2025-12-10
FLP-32291,Footwear,Nike,1220,1030,15.7,4.2,651,2026-06-13
FLP-32292,Smartwatches,Fire-Boltt,1500,990,33.7,4.1,1483,2025-01-07
FLP-32293,Smartwatches,boAt,8150,5400,33.8,4.5,735,2025-04-17
FLP-32294,Smartphones,Apple,7500,5470,27.0,4.0,1164,2025-03-29
FLP-32295,Headphones,Noise,4840,2580,46.6,4.4,28,2026-03-23
FLP-32296,Televisions,Mi,48130,35750,25.7,4.1,5,2026-05-12
FLP-32297,Footwear,Bata,4150,2440,41.2,4.7,167,2026-04-22
FLP-32298,Fashion,Allen Solly,1070,820,23.3,3.9,563,2025-08-16
FLP-32299,Televisions,Sony,45430,34260,24.6,2.9,604,2025-11-13
FLP-32300,Televisions,Samsung,25790,18550,28.1,4.5,12,2026-04-20
FLP-32301,Fashion,Van Heusen,950,590,37.7,4.0,127,2025-11-29
FLP-32302,Laptops,Lenovo,52670,32900,37.5,4.5,381,2025-06-05
FLP-32303,Televisions,Sony,15000,12660,15.6,4.5,182,2025-03-19
FLP-32304,Televisions,Mi,15350,10850,29.3,3.7,901,2026-06-17
FLP-32305,Televisions,LG,24790,16460,33.6,4.1,674,2025-12-15
FLP-32306,Fashion,Van Heusen,990,760,23.0,4.4,925,2025-11-10
FLP-32307,Headphones,boAt,1000,740,25.9,2.3,426,2026-04-23
FLP-32308,Smartphones,Samsung,25370,17980,29.1,4.8,414,2026-01-19
FLP-32309,Laptops,HP,37210,26250,29.4,4.3,2893,2026-06-04
FLP-32310,Home Appliances,Bosch,6000,5050,15.9,3.7,272,2025-11-29
FLP-32311,Home Appliances,Samsung,14590,9360,35.9,3.9,2303,2025-05-17
FLP-32312,Headphones,boAt,2490,1700,31.8,4.2,128,2025-07-28
FLP-32313,Home Appliances,Samsung,6000,3740,37.7,4.5,1227,2025-01-08
FLP-32314,Laptops,Acer,74430,39110,47.5,2.6,477,2025-09-09
FLP-32315,Headphones,Boult,1100,720,34.8,3.4,1081,2025-03-15
FLP-32316,Footwear,Bata,1660,1080,34.7,4.6,93,2025-03-21
FLP-32317,Footwear,Bata,2380,1940,18.6,3.9,672,2025-04-14
FLP-32318,Smartwatches,Apple,1500,1500,0.0,3.8,122,2025-01-17
FLP-32319,Laptops,HP,68570,46950,31.5,3.7,1026,2025-06-30
FLP-32320,Laptops,Acer,42470,25590,39.8,4.1,101,2025-07-24
FLP-32321,Smartwatches,Samsung,2250,1730,22.9,4.2,1078,2026-01-16
FLP-32322,Fashion,Levis,3710,2920,21.2,3.6,732,2025-05-30
FLP-32323,Fashion,Allen Solly,600,450,24.9,3.7,1572,2026-03-12
FLP-32324,Televisions,Sony,15000,13270,11.5,4.4,2042,2026-05-09
FLP-32325,Home Appliances,Havells,9770,4700,51.9,4.0,1101,2026-03-05
FLP-32326,Televisions,TCL,56210,33580,40.3,3.7,392,2025-07-01
FLP-32327,Smartphones,Apple,16720,14670,12.2,4.5,1469,2025-07-18
FLP-32328,Home Appliances,Whirlpool,8970,7000,21.9,3.9,180,2025-12-30
FLP-32329,Footwear,Adidas,2850,2140,25.0,2.9,832,2026-03-19
FLP-32330,Smartwatches,Noise,4780,3890,18.7,4.0,941,2026-06-08
FLP-32331,Smartphones,Realme,7500,4840,35.5,4.2,1436,2025-01-18
FLP-32332,Headphones,Boult,5000,3220,35.6,3.9,1824,2026-05-19
FLP-32333,Fashion,Allen Solly,1700,1390,18.0,4.3,416,2025-03-28
FLP-32334,Smartphones,Samsung,13630,10720,21.3,3.9,404,2025-07-23
FLP-32335,Headphones,JBL,2360,1640,30.7,4.0,1435,2025-02-10
FLP-32336,Home Appliances,Havells,7550,6100,19.2,3.1,431,2025-07-31
FLP-32337,Home Appliances,Samsung,18780,13510,28.0,4.4,1443,2026-05-03
FLP-32338,Smartphones,OnePlus,7500,5360,28.5,3.7,388,2026-05-17
FLP-32339,Laptops,HP,24570,17940,27.0,3.9,608,2025-05-25
FLP-32340,Footwear,Adidas,900,680,24.7,4.3,450,2025-10-21
FLP-32341,Televisions,Sony,15000,10430,30.5,4.1,185,2025-01-31
FLP-32342,Fashion,H&M,600,530,12.3,3.3,359,2026-02-07
FLP-32343,Headphones,JBL,2300,1620,29.6,3.7,411,2025-05-21
FLP-32344,Televisions,Samsung,17260,15270,11.5,4.1,1443,2025-03-04
FLP-32345,Laptops,Lenovo,22500,19810,11.9,3.9,54,2025-05-12
FLP-32346,Smartwatches,Noise,1500,1090,27.0,3.9,473,2025-10-28
FLP-32347,Smartphones,Realme,14440,9460,34.5,4.0,1089,2025-10-21
FLP-32348,Fashion,Roadster,600,380,35.8,4.4,1391,2025-01-05
FLP-32349,Headphones,JBL,1480,960,35.1,3.8,200,2026-01-05
FLP-32350,Footwear,Bata,3140,1980,36.9,4.3,1312,2025-08-22
FLP-32351,Fashion,Van Heusen,1680,1290,23.3,3.4,1274,2025-07-23
FLP-32352,Headphones,Noise,1990,1430,28.3,3.8,889,2025-01-21
FLP-32353,Smartwatches,Noise,4140,2640,36.3,4.4,998,2025-01-04
FLP-32354,Laptops,Asus,22500,15610,30.6,3.3,2367,2025-03-09
FLP-32355,Laptops,Dell,59880,38930,35.0,4.5,1105,2025-02-19
FLP-32356,Home Appliances,LG,21460,13900,35.2,3.5,171,2025-12-19
FLP-32357,Smartphones,Apple,7500,5480,26.9,4.8,538,2026-01-07
FLP-32358,Footwear,Nike,3090,3070,0.7,3.8,1528,2025-03-08
FLP-32359,Televisions,TCL,33460,23700,29.2,2.9,156,2025-08-17
FLP-32360,Televisions,TCL,39260,26470,32.6,3.9,874,2025-08-20
FLP-32361,Televisions,Samsung,16980,9350,44.9,3.7,44,2025-07-30
FLP-32362,Smartphones,Apple,7650,4580,40.1,3.9,528,2025-05-22
FLP-32363,Fashion,Roadster,600,370,37.6,5.0,270,2025-07-23
FLP-32364,Smartwatches,boAt,1620,1240,23.5,3.1,883,2025-11-25
FLP-32365,Headphones,Boult,1000,590,41.1,3.1,287,2025-10-12
FLP-32366,Fashion,H&M,600,420,30.2,4.2,978,2025-04-18
FLP-32367,Headphones,boAt,1260,880,30.3,4.9,193,2025-01-27
FLP-32368,Televisions,Mi,15000,9590,36.1,3.5,1268,2026-02-27
FLP-32369,Headphones,Boult,2720,2150,21.1,3.5,1930,2025-09-17
FLP-32370,Headphones,Sony,1000,830,16.9,4.6,1357,2025-09-18
FLP-32371,Footwear,Nike,900,700,22.3,3.8,39,2025-12-30
FLP-32372,Footwear,Campus,2990,1730,42.2,4.1,329,2025-12-09
FLP-32373,Smartphones,Xiaomi,56740,43630,23.1,3.3,472,2026-06-09
FLP-32374,Footwear,Puma,2190,1470,32.9,3.5,1051,2025-11-17
FLP-32375,Laptops,HP,68890,42540,38.3,4.1,1041,2026-04-09
FLP-32376,Smartwatches,Samsung,1500,900,39.9,3.7,1874,2026-02-13
FLP-32377,Headphones,Noise,1190,710,40.3,4.3,254,2025-11-10
FLP-32378,Headphones,boAt,3840,2580,32.8,4.2,2798,2026-06-15
FLP-32379,Smartwatches,boAt,6060,4120,32.1,3.3,764,2026-04-09
FLP-32380,Fashion,Roadster,730,470,35.2,3.8,1786,2025-12-11
FLP-32381,Footwear,Puma,900,570,36.3,4.3,789,2026-05-10
FLP-32382,Smartwatches,boAt,1500,1040,30.7,3.6,1252,2025-05-09
FLP-32383,Smartphones,Xiaomi,37870,25050,33.9,4.1,511,2026-06-12
FLP-32384,Footwear,Adidas,1020,620,39.1,3.0,131,2026-01-23
FLP-32385,Smartphones,Samsung,8290,6380,23.0,4.0,1835,2025-08-15
FLP-32386,Televisions,Samsung,15000,8910,40.6,3.2,431,2026-03-27
FLP-32387,Smartphones,Samsung,7500,5010,33.2,4.8,88,2025-08-19
FLP-32388,Televisions,Mi,41770,27510,34.1,4.7,3090,2026-01-03
FLP-32389,Home Appliances,Samsung,6000,4260,29.0,3.9,487,2025-03-22
FLP-32390,Smartphones,OnePlus,10610,6450,39.2,4.4,519,2026-04-07
FLP-32391,Laptops,Apple,22500,17570,21.9,4.1,24,2025-10-21
FLP-32392,Televisions,LG,17450,11130,36.2,3.3,819,2025-04-15
FLP-32393,Televisions,TCL,15000,9040,39.7,4.9,372,2025-10-20
FLP-32394,Smartwatches,Fire-Boltt,1500,920,38.8,4.9,187,2026-04-25
FLP-32395,Footwear,Nike,900,710,20.8,4.2,1587,2025-08-14
FLP-32396,Footwear,Adidas,930,630,31.9,3.2,816,2025-06-02
FLP-32397,Laptops,Asus,53780,37050,31.1,4.5,1438,2025-10-14
FLP-32398,Home Appliances,LG,13100,7300,44.3,4.1,179,2026-04-15
FLP-32399,Televisions,Mi,15000,10990,26.7,4.0,52,2025-08-16
FLP-32400,Footwear,Adidas,2810,2110,24.9,4.3,193,2025-06-15
FLP-32401,Headphones,JBL,1000,750,25.3,4.2,89,2025-05-25
FLP-32402,Home Appliances,LG,23890,15060,36.9,4.5,1100,2025-02-20
FLP-32403,Headphones,Boult,2020,1440,28.9,3.7,531,2025-04-01
FLP-32404,Footwear,Nike,900,700,22.2,3.2,785,2025-03-28
FLP-32405,Home Appliances,Whirlpool,12140,8910,26.6,4.0,2204,2026-03-30
FLP-32406,Home Appliances,Samsung,20560,15460,24.8,3.6,473,2025-11-07
FLP-32407,Smartphones,Apple,7500,5850,22.0,4.1,447,2026-04-01
FLP-32408,Footwear,Nike,900,700,22.2,3.7,99,2025-01-30
FLP-32409,Smartwatches,Fire-Boltt,3690,3020,18.1,4.8,1226,2025-11-15
FLP-32410,Laptops,Asus,56080,40880,27.1,4.3,84,2025-03-22
FLP-32411,Smartwatches,Noise,1500,970,35.0,4.3,294,2026-03-14
FLP-32412,Headphones,JBL,4070,2690,34.0,3.7,183,2025-01-14
FLP-32413,Footwear,Campus,940,550,41.2,4.4,495,2025-04-05
FLP-32414,Headphones,Sony,1000,820,18.1,3.5,1500,2026-03-13
FLP-32415,Headphones,JBL,2220,1430,35.4,3.6,402,2025-07-10
FLP-32416,Smartwatches,Apple,1500,1150,23.6,4.5,400,2026-01-18
FLP-32417,Smartphones,Xiaomi,34580,23570,31.8,3.7,1093,2025-10-10
FLP-32418,Televisions,LG,15000,10520,29.9,3.6,756,2026-06-24
FLP-32419,Footwear,Adidas,1980,1270,36.1,4.7,289,2025-03-15
FLP-32420,Headphones,Boult,1620,1100,31.8,3.4,371,2026-06-01
FLP-32421,Laptops,Apple,23020,18910,17.8,3.8,117,2025-04-23
FLP-32422,Laptops,Apple,39600,36370,8.2,4.9,1339,2025-01-12
FLP-32423,Home Appliances,Whirlpool,9130,5330,41.6,3.6,1195,2025-10-12
FLP-32424,Home Appliances,Samsung,6000,3680,38.6,3.9,99,2026-05-29
FLP-32425,Televisions,Sony,66710,66710,0.0,3.1,53,2025-02-01
FLP-32426,Televisions,Sony,65390,50910,22.2,4.5,148,2025-06-21
FLP-32427,Televisions,Sony,64210,54040,15.8,3.6,99,2025-07-22
FLP-32428,Fashion,Roadster,760,450,40.5,2.4,1131,2025-12-31
FLP-32429,Home Appliances,Havells,6000,4230,29.5,2.8,581,2025-08-09
FLP-32430,Smartphones,Vivo,7500,5950,20.6,4.8,515,2025-12-29
FLP-32431,Smartwatches,Noise,1500,810,46.3,4.7,803,2025-01-16
FLP-32432,Headphones,Boult,2230,1510,32.3,3.3,239,2025-10-11
FLP-32433,Fashion,Roadster,600,440,26.9,4.8,1278,2026-01-20
FLP-32434,Home Appliances,Bosch,6000,5080,15.3,3.3,90,2025-11-23
FLP-32435,Headphones,JBL,1000,650,34.8,3.4,396,2025-12-23
FLP-32436,Fashion,Levis,600,350,41.5,5.0,390,2025-01-27
FLP-32437,Headphones,boAt,1000,700,29.7,4.4,1671,2026-02-25
FLP-32438,Smartwatches,Noise,2430,1660,31.5,3.8,559,2025-08-29
FLP-32439,Fashion,Levis,2090,1100,47.4,4.7,78,2025-02-10
FLP-32440,Home Appliances,Whirlpool,30660,26870,12.4,4.0,1203,2025-07-01
FLP-32441,Fashion,Roadster,640,460,28.6,3.7,224,2025-01-06
FLP-32442,Smartphones,Vivo,18570,12530,32.5,3.6,2919,2025-12-09
FLP-32443,Footwear,Bata,1290,740,42.5,3.6,844,2025-07-06
FLP-32444,Smartphones,Realme,32410,25300,21.9,3.6,78,2025-05-23
FLP-32445,Laptops,Apple,31340,28770,8.2,3.9,130,2025-05-01
FLP-32446,Smartwatches,Apple,1500,1290,13.8,4.3,1515,2025-09-28
FLP-32447,Fashion,Van Heusen,2640,1620,38.5,3.8,1312,2026-04-11
FLP-32448,Fashion,Roadster,2590,1840,29.1,4.6,2630,2025-09-03
FLP-32449,Laptops,Asus,32060,25370,20.9,4.0,283,2026-01-20
FLP-32450,Smartphones,Samsung,16630,11660,29.9,4.4,46,2025-12-11
FLP-32451,Footwear,Bata,2740,1800,34.1,5.0,1113,2025-12-30
FLP-32452,Smartwatches,Noise,1500,1180,21.2,4.2,1178,2025-11-20
FLP-32453,Laptops,Dell,22500,14580,35.2,4.8,628,2025-05-20
FLP-32454,Home Appliances,Whirlpool,14950,8080,46.0,3.9,1110,2025-05-28
FLP-32455,Laptops,Acer,22500,14830,34.1,4.4,888,2026-03-07
FLP-32456,Fashion,Levis,3010,2070,31.1,3.6,1538,2025-04-04
FLP-32457,Headphones,Sony,1030,890,13.9,4.4,1068,2025-10-05
FLP-32458,Footwear,Bata,2420,1560,35.3,4.2,1045,2026-02-04
FLP-32459,Smartwatches,Noise,2110,1090,48.5,5.0,165,2025-11-08
FLP-32460,Home Appliances,Samsung,7890,5360,32.1,4.2,888,2025-05-03
FLP-32461,Televisions,Mi,41610,32860,21.0,4.1,867,2025-09-03
FLP-32462,Televisions,Mi,29600,19500,34.1,3.9,852,2025-02-27
FLP-32463,Televisions,Samsung,49230,32330,34.3,3.9,21,2025-11-20
FLP-32464,Fashion,Levis,930,720,22.8,3.8,2058,2025-09-06
FLP-32465,Televisions,TCL,29490,21610,26.7,4.5,502,2025-01-16
FLP-32466,Smartphones,Apple,20090,18290,9.0,3.3,375,2025-05-16
FLP-32467,Headphones,Noise,1020,790,22.4,3.5,356,2025-07-14
FLP-32468,Footwear,Puma,1070,840,21.9,3.9,373,2025-07-12
FLP-32469,Smartphones,OnePlus,13220,10020,24.2,4.9,1374,2026-01-18
FLP-32470,Footwear,Bata,1200,890,26.0,4.3,936,2025-03-14
FLP-32471,Fashion,Van Heusen,920,830,9.4,3.2,15,2025-11-11
FLP-32472,Laptops,Apple,34320,29420,14.3,4.0,10,2026-02-21
FLP-32473,Headphones,Boult,2330,1590,31.7,3.9,761,2025-01-24
FLP-32474,Fashion,Allen Solly,770,500,35.4,4.3,1943,2025-06-25
FLP-32475,Smartphones,OnePlus,13280,9100,31.5,3.8,515,2026-06-18
FLP-32476,Televisions,LG,18750,12080,35.6,3.9,1707,2025-02-10
FLP-32477,Smartphones,Vivo,10250,6660,35.1,4.1,100,2026-06-03
FLP-32478,Headphones,JBL,1000,740,26.2,3.2,3549,2025-09-16
FLP-32479,Headphones,JBL,1260,660,47.5,4.0,875,2026-02-24
FLP-32480,Smartwatches,Apple,1700,1440,15.1,4.2,290,2025-12-06
FLP-32481,Laptops,Apple,22500,19460,13.5,3.8,112,2025-08-11
FLP-32482,Home Appliances,Bosch,16530,12050,27.1,4.6,164,2025-05-10
FLP-32483,Televisions,Mi,15000,9330,37.8,3.2,410,2026-01-05
FLP-32484,Fashion,H&M,1550,800,48.2,4.1,15,2025-11-08
FLP-32485,Smartwatches,Fire-Boltt,1650,1340,19.0,4.2,991,2025-07-28
FLP-32486,Laptops,HP,40330,25080,37.8,4.6,1486,2025-02-06
FLP-32487,Smartphones,Vivo,15010,10600,29.4,4.4,641,2025-09-09
FLP-32488,Fashion,Levis,600,320,47.1,4.1,353,2025-08-23
FLP-32489,Smartwatches,Fire-Boltt,1500,1050,30.3,4.1,68,2026-02-22
FLP-32490,Smartphones,Samsung,7500,4440,40.7,4.6,597,2025-07-16
FLP-32491,Televisions,LG,15000,9850,34.3,4.2,871,2025-08-06
FLP-32492,Laptops,Apple,25720,20670,19.6,4.2,161,2026-01-25
FLP-32493,Footwear,Campus,2090,1690,19.2,4.1,479,2025-10-24
FLP-32494,Smartwatches,Fire-Boltt,4710,3070,34.7,3.9,14,2026-05-29
FLP-32495,Footwear,Puma,900,570,36.6,4.4,590,2025-03-29
FLP-32496,Headphones,Noise,1000,830,16.5,4.4,903,2025-08-08
FLP-32497,Headphones,Sony,2250,1830,18.8,4.0,1515,2025-10-05
FLP-32498,Laptops,Dell,48610,34560,28.9,4.4,1221,2025-12-29
FLP-32499,Footwear,Adidas,1330,900,32.1,3.3,625,2025-05-15
FLP-32500,Smartphones,Samsung,15550,10360,33.4,3.7,1064,2025-09-13
FLP-32501,Footwear,Puma,1690,1050,37.8,4.2,300,2026-04-30
FLP-32502,Smartwatches,boAt,2300,1960,14.9,3.7,975,2026-04-01
FLP-32503,Home Appliances,Samsung,24890,18060,27.4,4.2,77,2025-04-30
FLP-32504,Televisions,LG,24490,18020,26.4,4.4,572,2026-06-15
FLP-32505,Laptops,Apple,76090,57020,25.1,3.2,252,2026-06-24
FLP-32506,Laptops,Lenovo,22500,17250,23.3,5.0,823,2025-02-19
FLP-32507,Headphones,Boult,1000,830,17.1,3.9,186,2026-06-15
FLP-32508,Smartwatches,Apple,1500,1270,15.2,4.3,431,2025-10-08
FLP-32509,Home Appliances,Havells,6170,3920,36.5,3.4,1801,2026-04-26
FLP-32510,Headphones,boAt,4580,3190,30.4,3.8,5,2026-03-12
FLP-32511,Headphones,Noise,3690,2660,28.0,3.4,658,2026-05-08
FLP-32512,Smartwatches,Fire-Boltt,2300,1310,43.2,3.7,1707,2026-02-13
FLP-32513,Televisions,LG,21140,12650,40.2,2.4,1229,2025-03-29
FLP-32514,Fashion,Allen Solly,1080,680,37.4,3.7,6,2026-01-28
FLP-32515,Fashion,Allen Solly,1080,700,35.3,4.1,181,2025-07-16
FLP-32516,Footwear,Bata,2170,1380,36.5,5.0,150,2026-02-25
FLP-32517,Smartphones,Apple,8850,6390,27.7,4.4,1889,2025-10-11
FLP-32518,Smartwatches,boAt,5510,3420,37.9,4.9,254,2026-01-16
FLP-32519,Footwear,Nike,900,730,19.0,4.1,287,2025-04-03
FLP-32520,Home Appliances,Samsung,22080,11340,48.7,4.8,904,2026-03-29
FLP-32521,Fashion,Van Heusen,600,390,34.5,4.0,253,2025-12-15
FLP-32522,Fashion,H&M,870,500,42.0,3.9,408,2025-04-26
FLP-32523,Smartphones,Apple,7500,6050,19.3,4.6,105,2026-05-21
FLP-32524,Smartphones,Apple,47770,42860,10.3,3.8,725,2026-06-16
FLP-32525,Laptops,Lenovo,39880,19600,50.9,3.4,232,2026-05-10
FLP-32526,Smartwatches,boAt,3100,1950,37.0,4.0,975,2025-12-19
FLP-32527,Laptops,Acer,84360,63970,24.2,4.1,849,2025-08-10
FLP-32528,Televisions,Mi,33380,26330,21.1,4.0,1374,2025-04-16
FLP-32529,Smartphones,Xiaomi,7500,4860,35.2,3.2,783,2025-04-08
FLP-32530,Laptops,Apple,29820,22670,24.0,5.0,693,2026-06-12
FLP-32531,Home Appliances,Whirlpool,8060,5440,32.5,3.5,1064,2025-10-14
FLP-32532,Home Appliances,Bosch,6000,4210,29.8,4.8,101,2025-04-13
FLP-32533,Footwear,Adidas,1080,770,29.0,2.8,72,2026-04-28
FLP-32534,Televisions,TCL,61490,39380,36.0,3.4,995,2026-03-24
FLP-32535,Smartphones,Apple,7500,5950,20.7,4.3,1099,2025-04-24
FLP-32536,Televisions,Samsung,26720,17980,32.7,4.4,120,2026-04-18
FLP-32537,Smartwatches,Fire-Boltt,2440,1810,25.6,3.5,2160,2025-07-20
FLP-32538,Headphones,Sony,1000,880,11.7,3.3,2249,2025-10-21
FLP-32539,Smartwatches,Fire-Boltt,2670,1630,38.8,3.7,511,2025-08-28
FLP-32540,Televisions,TCL,32810,21820,33.5,3.8,272,2026-06-04
FLP-32541,Footwear,Campus,3770,2470,34.5,4.0,732,2025-01-05
FLP-32542,Smartwatches,Apple,1910,1720,10.1,4.4,249,2026-01-30
FLP-32543,Smartphones,Vivo,60000,34730,42.1,3.7,568,2026-05-24
FLP-32544,Fashion,Roadster,600,320,46.6,3.4,1662,2025-12-31
FLP-32545,Footwear,Campus,1710,1040,39.1,3.7,1424,2025-09-12
FLP-32546,Laptops,HP,22500,17050,24.2,3.6,423,2026-02-02
FLP-32547,Footwear,Campus,900,570,36.5,4.0,209,2025-10-04
FLP-32548,Televisions,LG,17940,12910,28.0,3.6,53,2026-06-22
FLP-32549,Smartwatches,Samsung,3930,2680,31.7,3.2,377,2025-01-26
FLP-32550,Televisions,Mi,27720,21320,23.1,4.5,2281,2025-04-27
FLP-32551,Footwear,Nike,1620,1480,8.4,4.3,185,2026-06-03
FLP-32552,Headphones,Sony,1560,1200,23.0,4.4,75,2025-06-02
FLP-32553,Laptops,Dell,22500,14940,33.6,3.5,483,2026-02-07
FLP-32554,Fashion,Allen Solly,1830,1170,36.2,4.9,72,2025-10-27
FLP-32555,Smartphones,Realme,12850,9880,23.1,4.0,2162,2026-02-17
FLP-32556,Smartwatches,Samsung,2750,1710,37.8,4.4,1324,2025-11-08
FLP-32557,Headphones,boAt,3490,2420,30.6,3.6,1357,2026-05-08
FLP-32558,Smartphones,Samsung,36120,20620,42.9,4.0,653,2026-06-01
FLP-32559,Laptops,Asus,28310,20900,26.2,3.2,852,2026-01-16
FLP-32560,Televisions,Sony,32940,23870,27.5,4.5,1316,2026-04-02
FLP-32561,Home Appliances,Bosch,6000,4790,20.1,3.6,122,2025-02-20
FLP-32562,Smartwatches,Samsung,2420,1460,39.6,3.5,2095,2026-06-15
FLP-32563,Footwear,Nike,980,860,12.1,4.3,15,2026-01-05
FLP-32564,Home Appliances,Havells,6000,3470,42.2,4.0,2160,2026-06-22
FLP-32565,Televisions,LG,15000,11720,21.9,4.4,2215,2025-01-16
FLP-32566,Televisions,Mi,15000,11170,25.5,3.9,70,2025-02-20
FLP-32567,Fashion,Levis,600,370,38.1,3.7,457,2025-10-21
FLP-32568,Smartwatches,Noise,1500,1020,32.2,4.3,2278,2025-08-26
FLP-32569,Televisions,TCL,36970,25270,31.6,3.9,911,2025-11-24
FLP-32570,Televisions,LG,39420,27980,29.0,3.6,1176,2025-08-15
FLP-32571,Laptops,Lenovo,22500,14760,34.4,4.0,327,2025-08-26
FLP-32572,Televisions,Sony,22540,19490,13.5,4.0,327,2025-08-13
FLP-32573,Headphones,Boult,1000,770,23.4,4.2,677,2025-07-01
FLP-32574,Smartphones,Realme,7500,4920,34.4,3.7,64,2026-06-04
FLP-32575,Televisions,Sony,15000,12050,19.6,3.4,239,2026-01-14
FLP-32576,Home Appliances,Whirlpool,6000,4260,29.0,3.8,221,2025-07-31
FLP-32577,Footwear,Campus,5860,3240,44.7,4.5,1921,2026-03-20
FLP-32578,Televisions,Sony,37110,30240,18.5,4.3,1091,2025-11-30
FLP-32579,Smartwatches,boAt,1500,1000,33.2,3.6,733,2026-01-24
FLP-32580,Smartphones,Xiaomi,7870,5450,30.8,4.5,41,2025-06-13
