product_id,category,brand,mrp,selling_price,discount_pct,rating,num_ratings,listing_date,discount_norm,rating_norm,popularity_norm,deal_score
FLP-31988,Smartwatches,Noise,1900,1390,26.6,5.0,922,2025-02-25,0.4493243243167344,0.9999999996153845,0.19399196107463632,60.4
FLP-31989,Home Appliances,Samsung,14480,8230,43.2,4.6,321,2025-10-14,0.7999999999851853,0.8333333329861109,0.05700883997834078,70.0
FLP-31990,Headphones,boAt,1000,780,21.8,4.1,1183,2025-02-15,0.3726495726432026,0.6666666664197529,0.1862745098038921,44.800000000000004
FLP-31991,Televisions,TCL,15000,11490,23.4,3.9,292,2025-01-19,0.44150943395393377,0.6206896549583828,0.06271853146851776,44.7
FLP-31992,Smartwatches,Apple,1500,1290,14.0,4.2,174,2025-01-06,0.2364864864824918,0.6923076920414202,0.03575206261898968,36.6
FLP-31993,Fashion,Levis,1420,860,39.4,3.4,961,2025-08-03,0.6940639269247931,0.3846153844674556,0.1916599839614692,51.0
FLP-31994,Headphones,JBL,1000,600,39.9,3.8,971,2025-05-26,0.6820512820396231,0.5555555553497942,0.15275142314988097,55.800000000000004
FLP-31995,Televisions,Sony,15000,10660,28.9,4.2,2882,2025-07-01,0.5452830188576362,0.7241379307847801,0.6287150349648976,62.0
FLP-31996,Laptops,Lenovo,72670,51060,29.7,4.6,395,2025-08-19,0.5065176908658005,0.8399999996639999,0.06618021381298723,55.7
FLP-31997,Fashion,H&M,1780,1250,29.6,3.7,37,2025-01-03,0.4703196346924586,0.4999999998076924,0.006415396952685161,41.099999999999994
FLP-31998,Footwear,Puma,1100,670,39.5,4.3,364,2025-02-01,0.6954225351990243,0.7407407404663923,0.058090614886721986,61.6
FLP-31999,Footwear,Campus,1380,950,31.2,2.8,999,2025-08-25,0.5492957746382167,0.18518518511659807,0.16084142394819403,36.4
FLP-32000,Headphones,JBL,3450,2350,32.0,4.5,1666,2025-05-21,0.5470085469991964,0.8148148145130315,0.2626502213788326,59.8
FLP-32001,Televisions,LG,15000,11520,23.2,3.8,2556,2026-01-02,0.4377358490483446,0.5862068963495838,0.5574737762236543,50.8
FLP-32002,Home Appliances,LG,6000,4260,28.9,4.2,530,2025-01-07,0.5351851851752744,0.6666666663888889,0.0947140537614839,51.5
FLP-32003,Smartwatches,Noise,3410,2190,35.8,4.3,215,2025-12-14,0.6047297297195147,0.7307692304881656,0.04442563994075641,56.49999999999999
FLP-32004,Smartphones,Realme,7500,5440,27.4,4.4,487,2025-09-10,0.452145214513991,0.7499999996875001,0.1069684864624707,50.5
FLP-32005,Home Appliances,Samsung,6220,5050,18.8,3.8,22,2025-01-01,0.348148148141701,0.49999999979166654,0.003066931264657574,35.0
FLP-32006,Smartphones,Xiaomi,7500,5120,31.7,4.4,1173,2025-12-30,0.5231023102223911,0.7499999996875001,0.2592099422990991,56.3
FLP-32007,Televisions,Samsung,15000,11220,25.2,5.0,584,2025-01-17,0.4754716981042364,0.9999999996551724,0.12652972027969261,60.699999999999996
FLP-32008,Fashion,H&M,970,670,31.4,4.6,2112,2026-04-07,0.5114155251024791,0.8461538458284023,0.4224137931033636,61.5
FLP-32009,Smartwatches,Apple,2280,1900,16.9,3.5,631,2025-07-28,0.2854729729681508,0.4230769229142012,0.13243071715673102,31.1
FLP-32010,Smartphones,Vivo,10770,8170,24.1,4.1,922,2025-04-02,0.3976897689703352,0.6249999997395832,0.2035064358632482,44.800000000000004
FLP-32011,Televisions,Samsung,44630,34770,22.1,3.8,1040,2025-09-30,0.4169811320676042,0.5862068963495838,0.2261800699300205,44.800000000000004
FLP-32012,Smartwatches,Apple,1500,1400,6.4,3.6,271,2026-03-14,0.10810810810628196,0.4615384613609468,0.05627247725829145,22.400000000000002
FLP-32013,Headphones,JBL,2490,1650,33.6,3.8,400,2026-02-16,0.5743589743491563,0.5555555553497942,0.06246046805818114,49.1
FLP-32014,Televisions,Sony,15000,12050,19.6,3.4,1005,2025-06-02,0.3698113207477395,0.44827586191438756,0.21853146853142075,37.5
FLP-32015,Home Appliances,Whirlpool,16840,13890,17.5,3.5,609,2025-11-30,0.3240740740680727,0.37499999984375,0.10896626375606909,31.0
FLP-32016,Footwear,Nike,900,680,24.2,4.1,321,2025-07-07,0.42605633802066806,0.6666666664197529,0.05113268608413412,45.4
FLP-32017,Televisions,Sony,20790,17030,18.1,4.3,403,2026-02-08,0.3415094339558206,0.758620689393579,0.08697552447550547,44.9
FLP-32018,Footwear,Adidas,900,640,28.8,3.7,107,2025-08-13,0.5070422535122,0.5185185183264747,0.016504854368929366,43.7
FLP-32019,Home Appliances,Bosch,9610,9140,4.9,3.6,1971,2025-11-08,0.09074074073906037,0.41666666649305556,0.3546815803715759,24.4
FLP-32020,Home Appliances,Samsung,6000,3580,40.4,3.9,609,2026-05-18,0.7481481481342935,0.5416666664409722,0.10896626375606909,57.99999999999999
FLP-32021,Televisions,LG,27030,18760,30.6,4.1,2023,2025-01-10,0.5773584905551442,0.6896551721759808,0.44099650349640707,59.599999999999994
FLP-32022,Televisions,Samsung,18230,10980,39.8,3.8,838,2025-04-17,0.7509433962122464,0.5862068963495838,0.18203671328667348,60.8
FLP-32023,Footwear,Nike,2460,2210,10.4,3.7,1729,2025-09-22,0.18309859154607225,0.5185185183264747,0.2789644012944532,31.5
FLP-32024,Smartwatches,Fire-Boltt,3190,2080,35.0,3.5,335,2026-01-18,0.5912162162062294,0.4230769229142012,0.06981171990690294,45.4
FLP-32025,Headphones,JBL,1380,970,30.0,3.9,249,2025-06-20,0.5128205128117467,0.5925925923731138,0.03858317520556,47.0
FLP-32026,Laptops,Dell,22500,10500,53.3,3.7,26,2026-04-23,0.9459962755875978,0.47999999980800007,0.0035635499745454665,64.2
FLP-32027,Footwear,Bata,1440,1070,26.0,4.1,453,2025-12-16,0.45774647886518055,0.6666666664197529,0.07249190938510153,47.3
FLP-32028,Laptops,Asus,42530,32400,23.8,4.1,118,2026-06-01,0.3966480446853511,0.6399999997439998,0.019175292720173227,42.5
FLP-32029,Smartphones,OnePlus,15210,9230,39.3,4.1,541,2025-06-06,0.6485148514744469,0.6249999997395832,0.1189525077673948,56.10000000000001
FLP-32030,Headphones,boAt,1790,1400,21.7,4.2,923,2026-05-17,0.3709401709338301,0.7037037034430728,0.14516129032255767,45.4
FLP-32031,Televisions,Sony,37630,27630,26.6,4.3,230,2026-04-15,0.5018867924433607,0.758620689393579,0.04916958041956967,52.400000000000006
FLP-32032,Fashion,Van Heusen,1090,790,27.8,4.6,441,2026-06-04,0.42922374428243787,0.8461538458284023,0.08740978348033532,52.400000000000006
FLP-32033,Televisions,Mi,24840,15340,38.3,4.1,701,2026-01-09,0.7226415094203276,0.6896551721759808,0.15209790209786883,62.6
FLP-32034,Laptops,Lenovo,22500,14500,35.6,4.3,1314,2026-02-13,0.6163873370462498,0.7199999997119999,0.22212794841333408,59.4
FLP-32035,Laptops,Acer,22500,17170,23.7,3.9,492,2025-07-15,0.3947858472924621,0.5599999997759999,0.08264042083826868,40.6
FLP-32036,Smartphones,OnePlus,7500,4880,34.9,4.3,2251,2025-12-20,0.5759075907495724,0.7083333330381943,0.4984465157566581,61.1
FLP-32037,Televisions,Samsung,17590,12240,30.4,4.0,78,2026-03-28,0.573584905649555,0.6551724135671819,0.015952797202793714,51.800000000000004
FLP-32038,Home Appliances,LG,6000,4280,28.6,3.1,829,2025-02-02,0.5296296296198217,0.20833333324652778,0.1486559624751671,36.0
FLP-32039,Televisions,LG,27740,16060,42.1,3.3,287,2026-02-02,0.794339622626522,0.4137931033055885,0.06162587412586065,55.1
FLP-32040,Laptops,Asus,52950,34950,34.0,3.4,231,2026-02-09,0.5865921787600262,0.35999999985599995,0.03835058544034645,42.5
FLP-32041,Laptops,Asus,29760,16030,46.1,3.6,149,2026-02-25,0.8119180632995919,0.439999999824,0.024435771254026056,56.39999999999999
FLP-32042,Headphones,boAt,1000,540,45.7,3.9,2068,2025-01-18,0.7811965811832275,0.5925925923731138,0.326217583807665,64.7
FLP-32043,Smartwatches,boAt,5190,3810,26.6,4.6,258,2025-01-15,0.4493243243167344,0.8461538458284023,0.053522318595292245,52.900000000000006
FLP-32044,Televisions,TCL,21880,15820,27.7,4.5,1480,2025-06-21,0.5226415094241011,0.8275862066111771,0.3223339160838456,59.9
FLP-32045,Smartphones,Xiaomi,27630,20650,25.3,3.5,1050,2025-02-02,0.4174917491680282,0.37499999984375,0.23191300488232755,37.5
FLP-32046,Headphones,Boult,3100,1790,42.1,3.5,466,2025-08-16,0.7196581196458178,0.4444444442798354,0.07289690069575064,52.6
FLP-32047,Footwear,Nike,5170,4590,11.3,3.1,3238,2025-11-25,0.1989436619683285,0.296296296186557,0.523139158575967,28.199999999999996
FLP-32048,Laptops,Apple,47380,39070,17.5,3.2,567,2025-02-03,0.2793296089333458,0.27999999988800006,0.09536738503307392,25.2
FLP-32049,Televisions,TCL,26180,19010,27.4,4.6,588,2025-04-22,0.5169811320657174,0.8620689652199761,0.1274038461538183,57.9
FLP-32050,Headphones,Sony,1000,920,7.6,3.6,84,2026-06-11,0.12991452991230915,0.48148148130315505,0.012492093611636227,23.5
FLP-32051,Home Appliances,Bosch,13440,12090,10.0,4.1,1473,2025-07-16,0.18518518518175583,0.6249999997395832,0.26483853508925403,35.099999999999994
FLP-32052,Smartphones,Apple,18240,13980,23.4,4.3,441,2025-04-14,0.3861386138550142,0.7083333330381943,0.09675987572123906,45.5
FLP-32053,Home Appliances,Havells,6570,3990,39.3,4.7,465,2026-01-20,0.7277777777643004,0.8749999996354167,0.08298755186720494,68.30000000000001
FLP-32054,Headphones,JBL,1950,1300,33.2,4.3,1565,2026-02-27,0.5675213675116664,0.7407407404663923,0.2466793168880065,57.99999999999999
FLP-32055,Smartphones,Samsung,8470,6250,26.2,3.7,714,2025-10-19,0.43234323431629795,0.45833333314236113,0.15734576120724425,40.0
FLP-32056,Headphones,boAt,1520,1010,33.7,3.5,1337,2025-05-31,0.5760683760585288,0.4444444442798354,0.21062618595822094,47.5
FLP-32057,Fashion,Van Heusen,600,360,39.9,3.8,953,2026-06-20,0.7054794520386878,0.5384615382544378,0.19005613472329788,56.99999999999999
FLP-32058,Footwear,Nike,900,840,6.3,3.8,404,2025-04-23,0.11091549295579375,0.5555555553497942,0.06456310679610605,26.0
FLP-32059,Home Appliances,LG,6000,4760,20.6,3.4,1684,2025-09-13,0.3814814814744171,0.33333333319444436,0.30290456431529805,35.3
FLP-32060,Laptops,Apple,56700,42190,25.6,4.8,253,2026-01-24,0.4301675977573526,0.9199999996319999,0.04208382827082265,54.300000000000004
FLP-32061,Fashion,H&M,1160,740,36.2,3.5,95,2026-02-26,0.6210045661958676,0.4230769229142012,0.018043303929427015,46.1
FLP-32062,Home Appliances,Samsung,10350,6070,41.3,4.2,13,2025-05-12,0.7648148148006516,0.6666666663888889,0.0014432617716035642,61.6
FLP-32063,Smartphones,Vivo,23830,14000,41.3,3.9,1900,2026-06-05,0.6815181518039353,0.5416666664409722,0.4205503772746514,59.3
FLP-32064,Smartwatches,Noise,1500,1160,23.0,3.3,1385,2026-04-16,0.3885135135069508,0.34615384602071,0.291939919610685,35.9
FLP-32065,Televisions,Sony,47550,40550,14.7,3.4,213,2025-12-28,0.2773584905608046,0.44827586191438756,0.04545454545453552,30.2
FLP-32066,Footwear,Puma,900,680,24.6,4.1,69,2025-01-24,0.43309859154167085,0.6666666664197529,0.010355987055014504,45.1
FLP-32067,Fashion,Levis,1610,1250,22.3,3.6,473,2025-08-15,0.303652968029597,0.4615384613609468,0.09382518043302047,32.7
FLP-32068,Headphones,boAt,1570,1120,28.8,4.0,325,2025-02-23,0.49230769229927684,0.6296296293964335,0.05060088551548852,47.4
FLP-32069,Smartwatches,Fire-Boltt,6480,4780,26.2,4.0,235,2026-05-19,0.44256756756009175,0.615384615147929,0.048656653268447494,44.4
FLP-32070,Televisions,Sony,15000,11190,25.4,3.4,94,2025-08-12,0.47924528300982555,0.44827586191438756,0.019449300699296446,39.900000000000006
FLP-32071,Footwear,Bata,2470,1940,21.3,4.1,539,2026-02-08,0.37499999999339795,0.6666666664197529,0.08640776699027727,43.4
FLP-32072,Fashion,Levis,1660,1140,31.4,4.9,1571,2026-05-16,0.5114155251024791,0.9615384611686392,0.3139534883720301,63.9
FLP-32073,Televisions,Samsung,31810,26070,18.1,3.9,292,2025-04-23,0.3415094339558206,0.6206896549583828,0.06271853146851776,39.7
FLP-32074,Headphones,Sony,2670,2120,20.6,4.4,389,2025-05-13,0.35213675213073276,0.7777777774897121,0.060721062618586216,45.7
FLP-32075,Headphones,Noise,2860,1810,36.6,3.9,242,2026-05-22,0.625641025630331,0.5925925923731138,0.037476280834908685,52.6
FLP-32076,Smartphones,Xiaomi,19580,10600,45.9,4.0,721,2025-08-01,0.7574257425617587,0.5833333330902778,0.15889924545047515,60.699999999999996
FLP-32077,Smartwatches,boAt,4580,3070,33.0,4.6,336,2025-02-15,0.5574324324230163,0.8461538458284023,0.07002327057328749,58.5
FLP-32078,Smartphones,OnePlus,20690,14050,32.1,4.7,367,2025-11-16,0.5297029702882887,0.8749999996354167,0.0803373280070838,58.3
FLP-32079,Laptops,Lenovo,67440,52590,22.0,4.8,314,2025-10-14,0.3631284916133496,0.9199999996319999,0.05243509248259758,51.1
FLP-32080,Footwear,Nike,1800,1290,28.2,4.3,256,2025-06-24,0.49647887323069584,0.7407407404663923,0.04061488673138501,51.4
FLP-32081,Televisions,Sony,75980,64260,15.4,4.0,70,2026-05-10,0.2905660377303667,0.6551724135671819,0.014204545454542349,37.7
FLP-32082,Laptops,Lenovo,94040,68490,27.2,3.7,443,2025-12-29,0.4599627560435761,0.47999999980800007,0.07432547089766259,40.9
FLP-32083,Smartwatches,Apple,1500,1250,16.9,4.4,2713,2025-02-26,0.2854729729681508,0.7692307689349114,0.5728792045693731,49.8
FLP-32084,Home Appliances,Havells,6000,4050,32.6,4.8,2750,2025-11-02,0.603703703692524,0.9166666662847222,0.49521919538147297,69.69999999999999
FLP-32085,Smartwatches,Noise,4060,2800,31.1,4.9,126,2026-06-14,0.5253378378289639,0.9615384611686392,0.025597630632531076,60.3
FLP-32086,Laptops,Acer,24080,18390,23.6,4.5,295,2025-12-27,0.3929236498995731,0.79999999968,0.04921092821991359,48.4
FLP-32087,Headphones,boAt,1800,1180,34.6,3.6,645,2026-04-07,0.5914529914428812,0.48148148130315505,0.10120177103097704,47.9
FLP-32088,Laptops,Apple,83620,63430,24.2,3.7,808,2026-06-21,0.40409683425690696,0.47999999980800007,0.13626336331238142,39.0
FLP-32089,Headphones,Sony,1190,1040,12.9,4.6,174,2025-10-04,0.22051282050905108,0.851851851536351,0.026723592662867373,41.199999999999996
FLP-32090,Headphones,JBL,1460,930,36.1,3.8,525,2026-01-31,0.6170940170834686,0.5555555553497942,0.08222643896266883,51.5
FLP-32091,Headphones,Boult,1000,670,33.3,4.1,237,2025-02-28,0.5692307692210388,0.6666666664197529,0.036685641998729174,52.300000000000004
FLP-32092,Laptops,Apple,22500,18770,16.6,4.5,702,2025-10-02,0.2625698323973451,0.79999999968,0.11827592058372334,42.9
FLP-32093,Home Appliances,Whirlpool,6000,3620,39.6,4.9,200,2025-06-23,0.7333333333197531,0.9583333329340279,0.03517950568283688,70.7
FLP-32094,Smartwatches,boAt,3910,3010,22.9,4.1,74,2025-06-10,0.3868243243177901,0.6538461535946745,0.014596995980534249,42.4
FLP-32095,Footwear,Adidas,2350,1370,41.8,4.3,1167,2025-01-17,0.7359154929447903,0.7407407404663923,0.1880258899676071,65.5
FLP-32096,Televisions,TCL,33170,21560,35.0,5.0,1751,2025-01-05,0.6603773584781061,0.9999999996551724,0.38155594405586063,73.7
FLP-32097,Laptops,Acer,26710,17800,33.3,4.1,382,2026-03-05,0.5735567970098033,0.6399999997439998,0.06397420668588766,52.0
FLP-32098,Fashion,Allen Solly,770,510,33.5,4.2,225,2025-01-06,0.5593607305808366,0.6923076920414202,0.04410585404971048,52.900000000000006
FLP-32099,Footwear,Puma,2850,1760,38.2,4.3,3326,2025-03-25,0.6725352112557653,0.7407407404663923,0.537378640776612,67.60000000000001
FLP-32100,Smartphones,Vivo,44500,30980,30.4,2.8,8,2025-04-25,0.5016501650082236,0.083333333298611,0.0006657789613846724,28.000000000000004
FLP-32101,Home Appliances,Samsung,21750,13910,36.1,4.0,2883,2026-06-09,0.6685185185061386,0.5833333330902778,0.5192134223343822,61.6
FLP-32102,Laptops,Apple,75700,67590,10.7,3.4,282,2025-10-28,0.1527001862168957,0.35999999985599995,0.04700492109281401,20.9
FLP-32103,Footwear,Adidas,960,690,27.7,4.4,49,2026-01-30,0.4876760563294424,0.7777777774897121,0.007119741100322472,51.7
FLP-32104,Televisions,Mi,19180,14060,26.7,4.1,1314,2026-06-10,0.5037735848961552,0.6896551721759808,0.2860576923076298,53.6
FLP-32105,Laptops,Lenovo,101810,76890,24.5,3.8,61,2025-04-15,0.40968342643557387,0.519999999792,0.009502799932121244,38.800000000000004
FLP-32106,Footwear,Puma,1890,1410,25.5,4.4,2259,2025-11-23,0.4489436619639271,0.7777777774897121,0.36472491909379207,55.1
FLP-32107,Televisions,Sony,17690,13370,24.4,4.1,506,2025-01-17,0.46037735848187966,0.6896551721759808,0.1094842657342418,48.8
FLP-32108,Footwear,Adidas,3470,2340,32.5,4.7,437,2026-04-29,0.5721830985814758,0.8888888885596709,0.0699029126213479,60.8
FLP-32109,Fashion,Allen Solly,2100,1550,26.3,3.5,398,2026-04-10,0.394977168940754,0.4230769229142012,0.07878909382516464,35.699999999999996
FLP-32110,Smartphones,OnePlus,7500,5200,30.6,4.6,1274,2025-12-05,0.5049504950411725,0.8333333329861109,0.2816245006657164,58.599999999999994
FLP-32111,Televisions,Mi,15000,12030,19.8,4.1,262,2026-01-13,0.37358490565332864,0.6896551721759808,0.056162587412575134,43.7
FLP-32112,Smartphones,Apple,7500,5790,22.8,4.2,2115,2026-05-23,0.3762376237561677,0.6666666663888889,0.46826453617388625,49.2
FLP-32113,Headphones,boAt,1180,950,19.7,4.2,569,2025-03-26,0.3367521367463803,0.7037037034430728,0.08918406072104851,42.8
FLP-32114,Headphones,Sony,1000,900,9.9,4.0,816,2026-06-04,0.16923076922787642,0.6296296293964335,0.1282416192283162,32.4
FLP-32115,Smartphones,Vivo,56660,38550,32.0,3.9,401,2025-07-14,0.5280528052718143,0.5416666664409722,0.08788282290277676,46.7
FLP-32116,Fashion,Allen Solly,700,430,38.0,4.6,1207,2025-05-12,0.6621004566058882,0.8461538458284023,0.24097834803523635,66.3
FLP-32117,Footwear,Adidas,1470,960,34.7,4.1,1463,2025-02-25,0.610915492946991,0.6666666664197529,0.2359223300970492,57.4
FLP-32118,Home Appliances,LG,17810,12000,32.6,4.8,1598,2025-10-09,0.603703703692524,0.9166666662847222,0.2873895002705597,66.60000000000001
FLP-32119,Laptops,Asus,98260,53710,45.3,4.3,284,2025-08-18,0.79702048415648,0.7199999997119999,0.04734430680467549,65.8
FLP-32120,Headphones,Boult,1630,1230,24.5,4.1,89,2026-04-19,0.4188034187962598,0.6666666664197529,0.013282732447815736,44.5
FLP-32121,Footwear,Puma,900,440,51.1,4.3,476,2025-09-28,0.899647887308105,0.7407407404663923,0.07621359223299737,72.1
FLP-32122,Smartphones,OnePlus,17260,10900,36.9,4.2,1438,2025-03-12,0.6089108910790608,0.6666666663888889,0.31802041722141183,58.5
FLP-32123,Smartwatches,Samsung,1860,1060,43.0,4.1,72,2026-06-04,0.7263513513390819,0.6538461535946745,0.014173894647765141,59.4
FLP-32124,Smartwatches,boAt,1500,1110,26.0,3.7,1025,2025-01-08,0.43918918918177047,0.4999999998076924,0.21578167971224543,42.699999999999996
FLP-32125,Smartphones,Vivo,27020,20540,24.0,4.0,464,2026-05-29,0.39603960395386073,0.5833333330902778,0.10186418109185488,41.699999999999996
FLP-32126,Fashion,Roadster,600,390,34.6,5.0,724,2025-02-21,0.5844748858314048,0.9999999996153845,0.1441459502806447,66.4
FLP-32127,Smartwatches,Noise,5260,4360,17.2,3.2,5,2025-07-09,0.2905405405356328,0.3076923075739646,0.0,25.3
FLP-32128,Footwear,Adidas,5080,3060,39.7,3.3,1430,2026-06-21,0.6989436619595257,0.37037037023319613,0.23058252427180734,51.4
FLP-32129,Televisions,Samsung,15000,10310,31.3,4.4,1913,2026-01-10,0.5905660377247064,0.7931034480023782,0.4169580419579508,63.5
FLP-32130,Fashion,Allen Solly,980,580,41.3,3.4,647,2025-01-06,0.7374429223575927,0.3846153844674556,0.12870890136324603,52.300000000000004
FLP-32131,Home Appliances,Samsung,8150,4870,40.3,3.3,258,2025-11-18,0.746296296282476,0.2916666665451388,0.045643153526962715,48.199999999999996
FLP-32132,Laptops,Dell,22500,14640,34.9,3.5,826,2025-11-21,0.6033519552960269,0.39999999984,0.13931783471913467,46.300000000000004
FLP-32133,Televisions,LG,18180,13750,24.4,4.1,598,2025-05-01,0.46037735848187966,0.6896551721759808,0.1295891608391325,49.1
FLP-32134,Laptops,Acer,43480,29810,31.4,3.8,3544,2025-11-04,0.5381750465449129,0.519999999792,0.6005430171388765,54.1
FLP-32135,Fashion,Roadster,1730,1400,19.2,3.2,1111,2025-08-14,0.2328767123234503,0.3076923075739646,0.22173215717718087,25.7
FLP-32136,Laptops,Dell,22500,13710,39.0,3.6,1255,2025-09-21,0.6797020484044748,0.439999999824,0.21211606991342064,52.6
FLP-32137,Fashion,Roadster,1080,660,39.1,3.7,703,2025-12-05,0.6872146118564564,0.4999999998076924,0.13993584603044507,54.0
FLP-32138,Smartwatches,boAt,2600,1870,28.0,4.3,257,2025-09-22,0.4729729729649836,0.7307692304881656,0.053310767928907696,50.0
FLP-32139,Televisions,Mi,15370,12890,16.1,3.6,43,2025-06-26,0.30377358489992884,0.5172413791319858,0.00830419580419399,33.4
FLP-32140,Smartwatches,Fire-Boltt,3730,2530,32.1,3.8,1358,2025-04-12,0.5422297297205705,0.5384615382544378,0.286228051618302,50.3
FLP-32141,Smartphones,Realme,19980,12710,36.4,3.8,269,2025-09-13,0.6006600659966888,0.49999999979166654,0.05858854860185117,48.4
FLP-32142,Laptops,HP,22500,14390,36.0,3.8,475,2026-02-02,0.6238361266178056,0.519999999792,0.07975564228744615,50.6
FLP-32143,Home Appliances,Bosch,9460,7570,20.0,3.3,1007,2025-05-25,0.37037037036351167,0.2916666665451388,0.1807685368933464,31.4
FLP-32144,Headphones,JBL,2000,1290,35.5,4.4,637,2025-03-03,0.6068376068272335,0.7777777774897121,0.09993674889308982,59.099999999999994
FLP-32145,Home Appliances,Bosch,17420,14490,16.8,4.3,20,2025-12-23,0.31111111110534984,0.7083333330381943,0.002706115821756683,40.400000000000006
FLP-32146,Footwear,Nike,920,810,11.7,4.2,33,2025-05-17,0.20598591548933123,0.7037037034430728,0.0045307443365688455,35.0
FLP-32147,Laptops,Apple,42860,29700,30.7,4.7,233,2025-03-21,0.5251396647946901,0.879999999648,0.03868997115220792,57.599999999999994
FLP-32148,Televisions,Samsung,15000,11960,20.3,4.9,1021,2025-07-06,0.38301886791730155,0.9655172410463735,0.2220279720279235,56.3
FLP-32149,Home Appliances,Havells,12380,8130,34.3,3.9,2736,2026-06-16,0.6351851851734225,0.5416666664409722,0.4926934872811667,58.099999999999994
FLP-32150,Smartwatches,Apple,6920,5290,23.5,4.3,971,2025-09-08,0.39695945945275407,0.7307692304881656,0.20435794372747948,48.5
FLP-32151,Smartwatches,Fire-Boltt,1500,1020,31.9,5.0,897,2025-09-22,0.5388513513422492,0.9999999996153845,0.18870319441502248,64.8
FLP-32152,Televisions,Mi,48780,32810,32.7,3.4,397,2025-08-04,0.6169811320638307,0.44827586191438756,0.08566433566431693,47.8
FLP-32153,Smartphones,Apple,7500,6720,10.4,3.9,50,2025-08-05,0.17161716171333966,0.5416666664409722,0.009986684420770086,27.700000000000003
FLP-32154,Smartwatches,Noise,1650,1130,31.5,4.1,688,2025-09-18,0.5320945945856065,0.6538461535946745,0.1444891051406506,51.7
FLP-32155,Televisions,LG,52690,38950,26.1,3.7,2485,2026-02-15,0.49245283017938773,0.5517241377407848,0.5419580419579235,52.1
FLP-32156,Headphones,boAt,3170,2690,15.0,4.2,1769,2025-08-19,0.25641025640587334,0.7037037034430728,0.27893738140413044,41.6
FLP-32157,Headphones,Sony,1000,920,8.2,4.6,2236,2025-08-08,0.1401709401685441,0.851851851536351,0.3527830487032965,42.1
FLP-32158,Headphones,boAt,1000,610,39.2,4.2,1715,2025-09-25,0.6700854700740158,0.7037037034430728,0.2703984819733918,62.2
FLP-32159,Laptops,Dell,22500,16990,24.5,4.1,964,2026-04-21,0.40968342643557387,0.6399999997439998,0.16273544883757632,45.300000000000004
FLP-32160,Smartphones,Xiaomi,7500,4690,37.5,4.1,1766,2025-12-01,0.6188118811779074,0.6249999997395832,0.3908122503328027,58.699999999999996
FLP-32161,Televisions,LG,39910,31590,20.8,4.2,329,2025-06-12,0.3924528301812745,0.7241379307847801,0.07080419580418032,46.0
FLP-32162,Home Appliances,Samsung,6000,3260,45.6,4.2,928,2025-03-20,0.8444444444288066,0.6666666663888889,0.16651632689876122,68.10000000000001
FLP-32163,Smartwatches,Samsung,3410,2640,22.7,3.9,378,2026-02-04,0.3834459459394688,0.5769230767011834,0.07890839856143876,40.5
FLP-32164,Home Appliances,Whirlpool,12120,8240,32.0,3.8,305,2025-07-18,0.5925925925816187,0.49999999979166654,0.054122316435133655,47.9
FLP-32165,Footwear,Nike,1440,1210,16.0,3.8,974,2025-01-16,0.2816901408401111,0.5555555553497942,0.156796116504829,35.9
FLP-32166,Headphones,Sony,1250,880,29.2,3.9,31,2026-01-13,0.49914529913676675,0.5925925923731138,0.004111321948133442,45.800000000000004
FLP-32167,Smartwatches,Noise,2660,1940,26.9,4.5,105,2026-03-04,0.45439189188421636,0.8076923073816568,0.021155066638455435,51.300000000000004
FLP-32168,Smartphones,Vivo,12440,8450,32.1,3.5,62,2025-06-15,0.5297029702882887,0.37499999984375,0.012649800266308776,39.800000000000004
FLP-32169,Home Appliances,Havells,7790,6060,22.2,4.7,577,2026-02-15,0.41111111110349796,0.8749999996354167,0.10319321666965484,52.7
FLP-32170,Smartphones,Apple,7500,5980,20.3,4.5,375,2025-10-27,0.33498349834430724,0.7916666663368055,0.08211273857077626,45.7
FLP-32171,Fashion,Allen Solly,750,570,24.4,3.8,3793,2025-05-28,0.3515981735079544,0.5384615382544378,0.759422614274106,47.8
FLP-32172,Laptops,HP,80200,55310,31.0,4.3,1014,2025-10-31,0.5307262569733571,0.7199999997119999,0.17122009163411314,54.300000000000004
FLP-32173,Fashion,H&M,1620,1140,29.6,3.6,1047,2025-02-28,0.4703196346924586,0.4615384613609468,0.20890136327181055,42.8
FLP-32174,Televisions,Samsung,17890,11070,38.1,4.0,377,2025-03-27,0.7188679245147385,0.6551724135671819,0.08129370629368853,60.099999999999994
FLP-32175,Headphones,Sony,3560,2830,20.4,4.6,217,2025-05-05,0.34871794871198775,0.851851851536351,0.033523086654011144,47.8
FLP-32176,Smartphones,Apple,7500,5480,26.9,4.8,1491,2025-02-11,0.4438943894316189,0.9166666662847222,0.3297825122058744,59.199999999999996
FLP-32177,Fashion,H&M,600,470,21.3,2.9,831,2025-05-26,0.28082191780180776,0.1923076922337278,0.16559743384118572,23.3
FLP-32178,Fashion,H&M,890,750,16.2,3.9,571,2025-03-18,0.16438356164008258,0.5769230767011834,0.11347233360061879,30.099999999999998
FLP-32179,Smartphones,Realme,9070,5230,42.3,3.9,715,2025-03-04,0.6980198019686795,0.5416666664409722,0.1575676875277058,56.2
FLP-32180,Televisions,Samsung,68550,39470,42.4,3.0,1391,2026-02-03,0.7999999999849057,0.3103448274791914,0.30288461538454914,55.400000000000006
